policy,base_price,proposed_price,price_delta,price_delta_pct,acceptance_probability,expected_revenue
Historical,666.6870291344428,666.6870291344428,0.0,0.0,0.5,333.3435145672214
Historical,449.5456339145253,449.5456339145253,0.0,0.0,0.5,224.77281695726265
Historical,624.9860100296204,624.9860100296204,0.0,0.0,0.5,312.4930050148102
Historical,96.03520851587072,96.03520851587072,0.0,0.0,0.5,48.01760425793536
Historical,637.7593915947267,637.7593915947267,0.0,0.0,0.5,318.87969579736335
Historical,295.5887110300315,295.5887110300315,0.0,0.0,0.5,147.79435551501575
Historical,353.33854512223814,353.33854512223814,0.0,0.0,0.5,176.66927256111907
Historical,62.25429041832141,62.25429041832141,0.0,0.0,0.5,31.127145209160705
Historical,266.0685899337195,266.0685899337195,0.0,0.0,0.5,133.03429496685976
Historical,340.1282671016029,340.1282671016029,0.0,0.0,0.5,170.06413355080144
Historical,443.258155352454,443.258155352454,0.0,0.0,0.5,221.629077676227
Historical,265.05527443495566,265.05527443495566,0.0,0.0,0.5,132.52763721747783
Historical,221.43438547917532,221.43438547917532,0.0,0.0,0.5,110.71719273958766
Historical,393.2308288248255,393.2308288248255,0.0,0.0,0.5,196.61541441241275
Historical,151.58040412487964,151.58040412487964,0.0,0.0,0.5,75.79020206243982
Historical,313.9950046053331,313.9950046053331,0.0,0.0,0.5,156.99750230266656
Historical,366.1515260551269,366.1515260551269,0.0,0.0,0.5,183.07576302756345
Historical,425.97356882411634,425.97356882411634,0.0,0.0,0.5,212.98678441205817
Historical,359.0531279855558,359.0531279855558,0.0,0.0,0.5,179.5265639927779
Historical,260.34417984860374,260.34417984860374,0.0,0.0,0.5,130.17208992430187
Historical,320.30170917475425,320.30170917475425,0.0,0.0,0.5,160.15085458737713
Historical,454.49212153190336,454.49212153190336,0.0,0.0,0.5,227.24606076595168
Historical,45.11502370436019,45.11502370436019,0.0,0.0,0.5,22.557511852180095
Historical,223.6621142931812,223.6621142931812,0.0,0.0,0.5,111.8310571465906
Historical,173.1577542620492,173.1577542620492,0.0,0.0,0.5,86.5788771310246
Historical,592.240499627505,592.240499627505,0.0,0.0,0.5,296.1202498137525
Historical,379.3078104185831,379.3078104185831,0.0,0.0,0.5,189.65390520929154
Historical,360.71117031918743,360.71117031918743,0.0,0.0,0.5,180.35558515959372
Historical,203.49261837786295,203.49261837786295,0.0,0.0,0.5,101.74630918893148
Historical,553.5451307734787,553.5451307734787,0.0,0.0,0.5,276.77256538673936
Historical,283.46644254307614,283.46644254307614,0.0,0.0,0.5,141.73322127153807
Historical,435.14534513079855,435.14534513079855,0.0,0.0,0.5,217.57267256539927
Historical,685.7681264991488,685.7681264991488,0.0,0.0,0.5,342.8840632495744
Historical,630.8608868741742,630.8608868741742,0.0,0.0,0.5,315.4304434370871
Historical,546.1568747653598,546.1568747653598,0.0,0.0,0.5,273.0784373826799
Historical,115.35700254441711,115.35700254441711,0.0,0.0,0.5,57.67850127220856
Historical,404.0498951423794,404.0498951423794,0.0,0.0,0.5,202.0249475711897
Historical,156.03832988580584,156.03832988580584,0.0,0.0,0.5,78.01916494290292
Historical,501.26295506529306,501.26295506529306,0.0,0.0,0.5,250.63147753264653
Historical,562.4369764527329,562.4369764527329,0.0,0.0,0.5,281.21848822636645
Historical,216.8024750869831,216.8024750869831,0.0,0.0,0.5,108.40123754349155
Historical,120.09069016935676,120.09069016935676,0.0,0.0,0.5,60.04534508467838
Historical,221.1576532597614,221.1576532597614,0.0,0.0,0.5,110.5788266298807
Historical,492.7012709061221,492.7012709061221,0.0,0.0,0.5,246.35063545306105
Historical,754.2344800100251,754.2344800100251,0.0,0.0,0.5,377.11724000501255
Historical,211.52772882563164,211.52772882563164,0.0,0.0,0.5,105.76386441281582
Historical,460.75927538572495,460.75927538572495,0.0,0.0,0.5,230.37963769286247
Historical,164.10747354764283,164.10747354764283,0.0,0.0,0.5,82.05373677382141
Historical,213.6962129956236,213.6962129956236,0.0,0.0,0.5,106.8481064978118
Historical,732.9893961300692,732.9893961300692,0.0,0.0,0.5,366.4946980650346
Historical,350.6012026111729,350.6012026111729,0.0,0.0,0.5,175.30060130558644
Historical,192.8798062051633,192.8798062051633,0.0,0.0,0.5,96.43990310258165
Historical,294.11580585015537,294.11580585015537,0.0,0.0,0.5,147.05790292507768
Historical,82.52418774801069,82.52418774801069,0.0,0.0,0.5,41.262093874005345
Historical,386.16906941399594,386.16906941399594,0.0,0.0,0.5,193.08453470699797
Historical,310.9003272621974,310.9003272621974,0.0,0.0,0.5,155.4501636310987
Historical,373.96284065200393,373.96284065200393,0.0,0.0,0.5,186.98142032600197
Historical,221.55110013131713,221.55110013131713,0.0,0.0,0.5,110.77555006565856
Historical,531.1127009643968,531.1127009643968,0.0,0.0,0.5,265.5563504821984
Historical,324.9426389036563,324.9426389036563,0.0,0.0,0.5,162.47131945182815
Historical,493.4068923175674,493.4068923175674,0.0,0.0,0.5,246.7034461587837
Historical,778.6333560141928,778.6333560141928,0.0,0.0,0.5,389.3166780070964
Historical,720.1572085631501,720.1572085631501,0.0,0.0,0.5,360.07860428157505
Historical,38.23523523879646,38.23523523879646,0.0,0.0,0.5,19.11761761939823
Historical,573.5891064527985,573.5891064527985,0.0,0.0,0.5,286.7945532263993
Historical,682.016246966075,682.016246966075,0.0,0.0,0.5,341.0081234830375
Historical,516.4367273015673,516.4367273015673,0.0,0.0,0.5,258.21836365078366
Historical,492.51960241928145,492.51960241928145,0.0,0.0,0.5,246.25980120964073
Historical,49.234784001519046,49.234784001519046,0.0,0.0,0.5,24.617392000759523
Historical,506.6928860981053,506.6928860981053,0.0,0.0,0.5,253.34644304905265
Historical,304.3133394836575,304.3133394836575,0.0,0.0,0.5,152.15666974182875
Historical,111.179341237614,111.179341237614,0.0,0.0,0.5,55.589670618807
Historical,163.21458328772866,163.21458328772866,0.0,0.0,0.5,81.60729164386433
Historical,402.85698948061395,402.85698948061395,0.0,0.0,0.5,201.42849474030697
Historical,289.2351908680133,289.2351908680133,0.0,0.0,0.5,144.61759543400666
Historical,150.53929481479082,150.53929481479082,0.0,0.0,0.5,75.26964740739541
Historical,194.93555934032696,194.93555934032696,0.0,0.0,0.5,97.46777967016348
Historical,674.6485035775572,674.6485035775572,0.0,0.0,0.5,337.3242517887786
Historical,551.5572340398235,551.5572340398235,0.0,0.0,0.5,275.77861701991174
Historical,132.2147645898824,132.2147645898824,0.0,0.0,0.5,66.1073822949412
Historical,70.11182411078714,70.11182411078714,0.0,0.0,0.5,35.05591205539357
Historical,346.2847096470098,346.2847096470098,0.0,0.0,0.5,173.1423548235049
Historical,102.04473025177862,102.04473025177862,0.0,0.0,0.5,51.02236512588931
Historical,494.1401793052489,494.1401793052489,0.0,0.0,0.5,247.07008965262446
Historical,183.658314681842,183.658314681842,0.0,0.0,0.5,91.829157340921
Historical,436.5576476487414,436.5576476487414,0.0,0.0,0.5,218.2788238243707
Historical,31.362081322241885,31.362081322241885,0.0,0.0,0.5,15.681040661120942
Historical,323.4791093139413,323.4791093139413,0.0,0.0,0.5,161.73955465697065
Historical,505.3840569466695,505.3840569466695,0.0,0.0,0.5,252.69202847333474
Historical,320.8576215627125,320.8576215627125,0.0,0.0,0.5,160.42881078135625
Historical,214.5660524456202,214.5660524456202,0.0,0.0,0.5,107.2830262228101
Historical,758.5015334295354,758.5015334295354,0.0,0.0,0.5,379.2507667147677
Historical,665.7295341217325,665.7295341217325,0.0,0.0,0.5,332.86476706086626
Historical,171.06636292972274,171.06636292972274,0.0,0.0,0.5,85.53318146486137
Historical,647.3526381087524,647.3526381087524,0.0,0.0,0.5,323.6763190543762
Historical,608.1282399929386,608.1282399929386,0.0,0.0,0.5,304.0641199964693
Historical,246.92292493661097,246.92292493661097,0.0,0.0,0.5,123.46146246830548
Historical,430.06653050329265,430.06653050329265,0.0,0.0,0.5,215.03326525164633
Historical,396.6387527092545,396.6387527092545,0.0,0.0,0.5,198.31937635462725
Historical,436.0114486061054,436.0114486061054,0.0,0.0,0.5,218.0057243030527
Historical,202.9454568505992,202.9454568505992,0.0,0.0,0.5,101.4727284252996
Historical,731.7816872483901,731.7816872483901,0.0,0.0,0.5,365.89084362419504
Historical,216.05054809363543,216.05054809363543,0.0,0.0,0.5,108.02527404681771
Historical,83.86835620425342,83.86835620425342,0.0,0.0,0.5,41.93417810212671
Historical,572.2420492964254,572.2420492964254,0.0,0.0,0.5,286.1210246482127
Historical,118.8070474355678,118.8070474355678,0.0,0.0,0.5,59.4035237177839
Historical,245.8935711917164,245.8935711917164,0.0,0.0,0.5,122.9467855958582
Historical,387.1117403297744,387.1117403297744,0.0,0.0,0.5,193.5558701648872
Historical,507.9505746530285,507.9505746530285,0.0,0.0,0.5,253.97528732651426
Historical,249.302974601016,249.302974601016,0.0,0.0,0.5,124.651487300508
Historical,45.91711193197189,45.91711193197189,0.0,0.0,0.5,22.958555965985944
Historical,424.6120578300381,424.6120578300381,0.0,0.0,0.5,212.30602891501906
Historical,85.97357530080251,85.97357530080251,0.0,0.0,0.5,42.986787650401254
Historical,328.9669925908357,328.9669925908357,0.0,0.0,0.5,164.48349629541784
Historical,172.62943414987132,172.62943414987132,0.0,0.0,0.5,86.31471707493566
Historical,261.9435328532634,261.9435328532634,0.0,0.0,0.5,130.9717664266317
Historical,199.0416803252397,199.0416803252397,0.0,0.0,0.5,99.52084016261985
Historical,232.28345491474457,232.28345491474457,0.0,0.0,0.5,116.14172745737228
Historical,185.311838106628,185.311838106628,0.0,0.0,0.5,92.655919053314
Historical,153.76143970087224,153.76143970087224,0.0,0.0,0.5,76.88071985043612
Historical,126.4771352873347,126.4771352873347,0.0,0.0,0.5,63.23856764366735
Historical,609.5038276051239,609.5038276051239,0.0,0.0,0.5,304.75191380256194
Historical,287.1624375675698,287.1624375675698,0.0,0.0,0.5,143.5812187837849
Historical,406.32480651562713,406.32480651562713,0.0,0.0,0.5,203.16240325781357
Historical,249.03711265544783,249.03711265544783,0.0,0.0,0.5,124.51855632772391
Historical,620.9016915662245,620.9016915662245,0.0,0.0,0.5,310.45084578311224
Historical,267.0607016773296,267.0607016773296,0.0,0.0,0.5,133.5303508386648
Historical,715.7547930992089,715.7547930992089,0.0,0.0,0.5,357.87739654960444
Historical,430.385487919734,430.385487919734,0.0,0.0,0.5,215.192743959867
Historical,604.273047008686,604.273047008686,0.0,0.0,0.5,302.136523504343
Historical,243.5250631593867,243.5250631593867,0.0,0.0,0.5,121.76253157969334
Historical,176.2144067384048,176.2144067384048,0.0,0.0,0.5,88.1072033692024
Historical,471.4796320940979,471.4796320940979,0.0,0.0,0.5,235.73981604704895
Historical,453.3769493913552,453.3769493913552,0.0,0.0,0.5,226.6884746956776
Historical,251.1073064574406,251.1073064574406,0.0,0.0,0.5,125.5536532287203
Historical,521.8019208244536,521.8019208244536,0.0,0.0,0.5,260.9009604122268
Historical,346.4926515319707,346.4926515319707,0.0,0.0,0.5,173.24632576598535
Historical,234.0714535105622,234.0714535105622,0.0,0.0,0.5,117.0357267552811
Historical,184.02445130071476,184.02445130071476,0.0,0.0,0.5,92.01222565035738
Historical,554.8869659163038,554.8869659163038,0.0,0.0,0.5,277.4434829581519
Historical,192.61977241404605,192.61977241404605,0.0,0.0,0.5,96.30988620702303
Historical,227.796524806166,227.796524806166,0.0,0.0,0.5,113.898262403083
Historical,416.601648993299,416.601648993299,0.0,0.0,0.5,208.3008244966495
Historical,671.7128294096442,671.7128294096442,0.0,0.0,0.5,335.8564147048221
Historical,552.6397714448676,552.6397714448676,0.0,0.0,0.5,276.3198857224338
Historical,321.37240510655704,321.37240510655704,0.0,0.0,0.5,160.68620255327852
Historical,215.4338699200544,215.4338699200544,0.0,0.0,0.5,107.7169349600272
Historical,758.9961232252967,758.9961232252967,0.0,0.0,0.5,379.49806161264837
Historical,694.4247148756359,694.4247148756359,0.0,0.0,0.5,347.21235743781796
Historical,617.3632185255483,617.3632185255483,0.0,0.0,0.5,308.68160926277415
Historical,328.63536897966003,328.63536897966003,0.0,0.0,0.5,164.31768448983001
Historical,376.3000600585162,376.3000600585162,0.0,0.0,0.5,188.1500300292581
Historical,70.20380336705749,70.20380336705749,0.0,0.0,0.5,35.101901683528745
Historical,451.6848649701074,451.6848649701074,0.0,0.0,0.5,225.8424324850537
Historical,301.40392677127403,301.40392677127403,0.0,0.0,0.5,150.70196338563701
Historical,153.39607111804412,153.39607111804412,0.0,0.0,0.5,76.69803555902206
Historical,339.66230419418656,339.66230419418656,0.0,0.0,0.5,169.83115209709328
Historical,733.4425366578176,733.4425366578176,0.0,0.0,0.5,366.7212683289088
Historical,203.8363809804033,203.8363809804033,0.0,0.0,0.5,101.91819049020165
Historical,284.5088586099128,284.5088586099128,0.0,0.0,0.5,142.2544293049564
Historical,492.11345835908634,492.11345835908634,0.0,0.0,0.5,246.05672917954317
Historical,86.19117981050438,86.19117981050438,0.0,0.0,0.5,43.09558990525219
Historical,727.8809447636283,727.8809447636283,0.0,0.0,0.5,363.9404723818142
Historical,158.65264164620277,158.65264164620277,0.0,0.0,0.5,79.32632082310138
Historical,44.52503661261306,44.52503661261306,0.0,0.0,0.5,22.26251830630653
Historical,452.4258268814717,452.4258268814717,0.0,0.0,0.5,226.21291344073586
Historical,152.64047921471024,152.64047921471024,0.0,0.0,0.5,76.32023960735512
Historical,420.2245689053783,420.2245689053783,0.0,0.0,0.5,210.11228445268915
Historical,151.35930066309265,151.35930066309265,0.0,0.0,0.5,75.67965033154633
Historical,242.27196569085137,242.27196569085137,0.0,0.0,0.5,121.13598284542569
Historical,119.0485543701777,119.0485543701777,0.0,0.0,0.5,59.52427718508885
Historical,472.56954081275165,472.56954081275165,0.0,0.0,0.5,236.28477040637583
Historical,334.6493506052282,334.6493506052282,0.0,0.0,0.5,167.3246753026141
Historical,406.08552566041345,406.08552566041345,0.0,0.0,0.5,203.04276283020673
Historical,551.365137615676,551.365137615676,0.0,0.0,0.5,275.682568807838
Historical,534.0181945871103,534.0181945871103,0.0,0.0,0.5,267.00909729355516
Historical,501.2363000548165,501.2363000548165,0.0,0.0,0.5,250.61815002740826
Historical,159.60691863182956,159.60691863182956,0.0,0.0,0.5,79.80345931591478
Historical,359.8010509571677,359.8010509571677,0.0,0.0,0.5,179.90052547858386
Historical,348.6695624527248,348.6695624527248,0.0,0.0,0.5,174.3347812263624
Historical,490.50407597042386,490.50407597042386,0.0,0.0,0.5,245.25203798521193
Historical,485.683239513509,485.683239513509,0.0,0.0,0.5,242.8416197567545
Historical,424.9275101964327,424.9275101964327,0.0,0.0,0.5,212.46375509821635
Historical,40.442890652890384,40.442890652890384,0.0,0.0,0.5,20.221445326445192
Historical,258.424915281181,258.424915281181,0.0,0.0,0.5,129.2124576405905
Historical,511.9293909938059,511.9293909938059,0.0,0.0,0.5,255.96469549690295
Historical,441.74670095471794,441.74670095471794,0.0,0.0,0.5,220.87335047735897
Historical,175.5180543386476,175.5180543386476,0.0,0.0,0.5,87.7590271693238
Historical,658.5834276725151,658.5834276725151,0.0,0.0,0.5,329.29171383625754
Historical,299.2909931126892,299.2909931126892,0.0,0.0,0.5,149.6454965563446
Historical,494.8027992189699,494.8027992189699,0.0,0.0,0.5,247.40139960948494
Historical,223.51901195083735,223.51901195083735,0.0,0.0,0.5,111.75950597541868
Historical,434.57105082121734,434.57105082121734,0.0,0.0,0.5,217.28552541060867
Historical,630.4284012724294,630.4284012724294,0.0,0.0,0.5,315.2142006362147
Historical,445.1254111184949,445.1254111184949,0.0,0.0,0.5,222.56270555924746
Historical,361.98552095653855,361.98552095653855,0.0,0.0,0.5,180.99276047826928
Historical,267.28219711727195,267.28219711727195,0.0,0.0,0.5,133.64109855863597
Historical,518.9547629602604,518.9547629602604,0.0,0.0,0.5,259.4773814801302
Historical,575.4934491747886,575.4934491747886,0.0,0.0,0.5,287.7467245873943
Historical,349.4432162449335,349.4432162449335,0.0,0.0,0.5,174.72160812246676
Historical,279.2349662242834,279.2349662242834,0.0,0.0,0.5,139.6174831121417
Historical,689.7483154802385,689.7483154802385,0.0,0.0,0.5,344.87415774011924
Historical,88.76294359232648,88.76294359232648,0.0,0.0,0.5,44.38147179616324
Historical,621.7963494961118,621.7963494961118,0.0,0.0,0.5,310.8981747480559
Historical,307.621949405299,307.621949405299,0.0,0.0,0.5,153.8109747026495
Historical,172.41053126646165,172.41053126646165,0.0,0.0,0.5,86.20526563323082
Historical,444.2453020895959,444.2453020895959,0.0,0.0,0.5,222.12265104479795
Historical,556.8967118375435,556.8967118375435,0.0,0.0,0.5,278.44835591877177
Historical,355.3245754797394,355.3245754797394,0.0,0.0,0.5,177.6622877398697
Historical,474.99773906008016,474.99773906008016,0.0,0.0,0.5,237.49886953004008
Historical,581.9712306098094,581.9712306098094,0.0,0.0,0.5,290.9856153049047
Historical,663.4393972369916,663.4393972369916,0.0,0.0,0.5,331.7196986184958
Historical,519.469492374694,519.469492374694,0.0,0.0,0.5,259.734746187347
Historical,397.6919501475396,397.6919501475396,0.0,0.0,0.5,198.8459750737698
Historical,388.1122298927073,388.1122298927073,0.0,0.0,0.5,194.05611494635366
Historical,591.1000759572743,591.1000759572743,0.0,0.0,0.5,295.55003797863714
Historical,586.7988633141081,586.7988633141081,0.0,0.0,0.5,293.39943165705404
Historical,648.9097429236178,648.9097429236178,0.0,0.0,0.5,324.4548714618089
Historical,746.3391324597457,746.3391324597457,0.0,0.0,0.5,373.1695662298728
Historical,555.0976877626003,555.0976877626003,0.0,0.0,0.5,277.5488438813002
Historical,417.91314129159,417.91314129159,0.0,0.0,0.5,208.956570645795
Historical,97.80093621671637,97.80093621671637,0.0,0.0,0.5,48.90046810835818
Historical,193.08911199878557,193.08911199878557,0.0,0.0,0.5,96.54455599939278
Historical,492.4640116460618,492.4640116460618,0.0,0.0,0.5,246.2320058230309
Historical,408.81562882076287,408.81562882076287,0.0,0.0,0.5,204.40781441038143
Historical,364.1617948077249,364.1617948077249,0.0,0.0,0.5,182.08089740386245
Historical,228.64349787316,228.64349787316,0.0,0.0,0.5,114.32174893658
Historical,667.9464280068869,667.9464280068869,0.0,0.0,0.5,333.97321400344345
Historical,410.34270896598935,410.34270896598935,0.0,0.0,0.5,205.17135448299467
Historical,710.4192641684332,710.4192641684332,0.0,0.0,0.5,355.2096320842166
Historical,177.20306582722415,177.20306582722415,0.0,0.0,0.5,88.60153291361208
Historical,74.32837977574499,74.32837977574499,0.0,0.0,0.5,37.164189887872496
Historical,392.30276005302534,392.30276005302534,0.0,0.0,0.5,196.15138002651267
Historical,168.61019430479575,168.61019430479575,0.0,0.0,0.5,84.30509715239788
Historical,587.2581373063812,587.2581373063812,0.0,0.0,0.5,293.6290686531906
Historical,563.9803272683639,563.9803272683639,0.0,0.0,0.5,281.99016363418195
Historical,352.3474982568331,352.3474982568331,0.0,0.0,0.5,176.17374912841655
Historical,415.3075369486595,415.3075369486595,0.0,0.0,0.5,207.65376847432975
Historical,204.215843297379,204.215843297379,0.0,0.0,0.5,102.1079216486895
Historical,319.6520700676685,319.6520700676685,0.0,0.0,0.5,159.82603503383424
Historical,362.05333073474793,362.05333073474793,0.0,0.0,0.5,181.02666536737397
Historical,387.4755378090192,387.4755378090192,0.0,0.0,0.5,193.7377689045096
Historical,348.8532987245396,348.8532987245396,0.0,0.0,0.5,174.4266493622698
Historical,732.2985126943609,732.2985126943609,0.0,0.0,0.5,366.1492563471804
Historical,343.6721333865543,343.6721333865543,0.0,0.0,0.5,171.83606669327716
Historical,599.7162532373392,599.7162532373392,0.0,0.0,0.5,299.8581266186696
Historical,484.75453888236336,484.75453888236336,0.0,0.0,0.5,242.37726944118168
Historical,581.1514565564086,581.1514565564086,0.0,0.0,0.5,290.5757282782043
Historical,603.3651642705413,603.3651642705413,0.0,0.0,0.5,301.68258213527065
Historical,369.8546414878244,369.8546414878244,0.0,0.0,0.5,184.9273207439122
Historical,708.8801421484817,708.8801421484817,0.0,0.0,0.5,354.44007107424085
Historical,205.83755050869485,205.83755050869485,0.0,0.0,0.5,102.91877525434742
Historical,684.5607033083106,684.5607033083106,0.0,0.0,0.5,342.2803516541553
Historical,453.2541298779704,453.2541298779704,0.0,0.0,0.5,226.6270649389852
Historical,412.5848379812361,412.5848379812361,0.0,0.0,0.5,206.29241899061805
Historical,440.4442377359072,440.4442377359072,0.0,0.0,0.5,220.2221188679536
Historical,241.64071137767897,241.64071137767897,0.0,0.0,0.5,120.82035568883948
Historical,201.29253189374313,201.29253189374313,0.0,0.0,0.5,100.64626594687157
Historical,220.05114029296504,220.05114029296504,0.0,0.0,0.5,110.02557014648252
Historical,702.9134159653358,702.9134159653358,0.0,0.0,0.5,351.4567079826679
Historical,431.42166025583447,431.42166025583447,0.0,0.0,0.5,215.71083012791723
Historical,466.8626810645626,466.8626810645626,0.0,0.0,0.5,233.4313405322813
Historical,445.1263611668488,445.1263611668488,0.0,0.0,0.5,222.5631805834244
Historical,441.6378571357946,441.6378571357946,0.0,0.0,0.5,220.8189285678973
Historical,669.5210116683382,669.5210116683382,0.0,0.0,0.5,334.7605058341691
Historical,354.3852115042604,354.3852115042604,0.0,0.0,0.5,177.1926057521302
Historical,489.7125242986789,489.7125242986789,0.0,0.0,0.5,244.85626214933944
Historical,222.56858200356248,222.56858200356248,0.0,0.0,0.5,111.28429100178124
Historical,412.2556067980849,412.2556067980849,0.0,0.0,0.5,206.12780339904245
Historical,472.21573527678265,472.21573527678265,0.0,0.0,0.5,236.10786763839133
Historical,179.93988033973832,179.93988033973832,0.0,0.0,0.5,89.96994016986916
Historical,308.9111533232364,308.9111533232364,0.0,0.0,0.5,154.4555766616182
Historical,306.3142432341152,306.3142432341152,0.0,0.0,0.5,153.1571216170576
Historical,224.46487829301583,224.46487829301583,0.0,0.0,0.5,112.23243914650791
Historical,101.07378646994935,101.07378646994935,0.0,0.0,0.5,50.53689323497468
Historical,633.4966221375331,633.4966221375331,0.0,0.0,0.5,316.74831106876655
Historical,62.87509273644356,62.87509273644356,0.0,0.0,0.5,31.43754636822178
Historical,92.03104706108972,92.03104706108972,0.0,0.0,0.5,46.01552353054486
Historical,106.7358926414302,106.7358926414302,0.0,0.0,0.5,53.3679463207151
Historical,560.6703257140985,560.6703257140985,0.0,0.0,0.5,280.3351628570492
Historical,322.9000694955284,322.9000694955284,0.0,0.0,0.5,161.4500347477642
Historical,292.33936093553586,292.33936093553586,0.0,0.0,0.5,146.16968046776793
Historical,242.75171700488073,242.75171700488073,0.0,0.0,0.5,121.37585850244037
Historical,442.7796305981407,442.7796305981407,0.0,0.0,0.5,221.38981529907036
Historical,505.54671645728143,505.54671645728143,0.0,0.0,0.5,252.77335822864072
